7,3.0,5,0.0,0,8
8,1.5,5,0.0,200,8
8,1.5,7,0.0,0,8
8,1.5,7,0.5,0,8
8,1.5,5,0.0,1000,8
8,1.5,5,0.8,0,8
8,1.6,11,0.0,0,8
8,1.5,5,0.9,0,8
8,1.0,7,0.5,0,8
8,1.0,5,0.8,0,8
8,2.0,5,0.0,0,8
10,1.2,5,0.0,0,8
8,1.0,5,0.0,0,9
8,1.5,9,0.2,0,8
8,1.5,5,0.2,0,8
9,2.0,5,0.0,0,8
8,0.5,7,0.0,700,8
8,0.5,9,0.0,500,8
8,1.5,9,0.0,300,8
8,0.8,11,0.0,0,8
8,2.0,5,0.0,0,3
8,2.5,11,0.0,0,8
9,1.5,5,0.0,0,8
8,0.5,5,0.6,0,8
8,1.5,7,0.0,500,8
8,1.0,5,0.4,0,8
8,1.5,9,1.2,0,8
8,1.1,5,0.0,0,8
8,1.5,5,2.0,0,8
8,1.4,7,0.0,0,8
8,3.0,5,1.6,0,8
8,2.0,5,0.9,0,8
8,0.5,5,0.0,100,8
8,0.5,9,0.0,1200,8
8,3.0,5,1.0,0,8
10,4.0,5,0.0,0,8
6,0.4,5,0.0,0,8
8,1.5,9,0.0,80,8
8,1.0,5,0.5,0,8
8,0.9,5,0.0,0,8
8,1.8,11,0.0,0,8
8,0.5,9,0.0,40,8
8,1.5,5,0.0,300,8
8,0.5,5,0.1,0,8
8,1.5,5,0.7,0,8
6,1.5,11,0.0,0,8
8,0.5,9,0.0,300,8
8,0.5,9,0.2,0,8
8,0.5,5,0.9,0,8
8,2.0,5,1.0,0,8
8,0.5,5,0.0,0,8
8,2.0,5,0.0,60,8
8,1.1,9,0.0,0,8
8,3.0,5,0.5,0,8
8,0.5,5,0.1,0,8
5,0.5,11,0.0,0,8
8,0.5,9,0.0,350,8
8,0.4,5,0.0,0,8
8,2.0,5,0.0,700,8
8,0.5,5,1.4,0,8
8,0.5,5,0.0,0,2
8,0.5,7,0.3,0,8
8,0.5,9,0.0,20,8
8,1.5,5,0.15,0,8
10,1.4,5,0.0,0,8
8,1.5,5,0.0,0,6
8,1.5,9,0.0,150,8
8,1.0,7,0.0,60,8
8,2.5,7,0.0,0,8
8,0.9,9,0.0,0,8
9,1.0,11,0.0,0,8
8,1.0,5,0.7,0,8
8,0.5,5,0.0,400,8
8,1.0,7,0.1,0,8
8,1.5,9,0.0,400,8
8,0.4,11,0.0,0,8
8,1.4,9,0.0,0,8
9,0.5,5,0.0,0,8
10,0.5,9,0.0,0,8
8,1.5,7,0.0,350,8
8,1.0,7,1.6,0,8
8,3.0,5,0.8,0,8
8,2.0,5,1.2,0,8
8,1.5,7,0.0,200,8
8,1.0,5,0.0,0,3
8,0.5,5,0.0,300,8
8,1.5,7,1.8,0,8
8,1.5,5,0.0,0,8
8,1.0,5,0.0,20,8
8,1.0,5,0.0,400,8
8,3.5,5,0.0,0,8
8,1.0,7,2.0,0,8
8,1.5,7,0.0,600,8
8,1.8,9,0.0,0,8
8,1.0,9,0.0,0,8
8,1.5,9,0.0,1200,8
8,1.0,7,1.2,0,8
8,4.0,7,0.0,0,8
7,0.6,5,0.0,0,8
8,0.5,5,1.6,0,8
8,1.5,9,0.8,0,8
8,0.5,5,0.0,800,8
8,1.0,5,0.3,0,8
8,1.0,5,0.0,250,8
8,3.0,5,0.0,0,8
8,0.5,7,0.2,0,8
8,0.5,5,0.0,20,8
8,0.5,7,2.0,0,8
8,1.0,5,0.7,0,8
5,1.5,5,0.0,0,8
8,0.5,5,0.15,0,8
8,1.0,5,0.05,0,8
8,0.5,9,0.0,1000,8
8,0.5,9,0.0,150,8
8,1.4,5,0.0,0,8
8,0.5,5,0.7,0,8
7,0.5,11,0.0,0,8
8,1.5,9,0.0,600,8
8,2.0,5,0.0,600,8
8,1.0,5,0.0,700,8
8,0.6,9,0.0,0,8
8,1.5,7,0.0,1000,8
8,1.0,5,0.0,1200,8
8,5.0,9,0.0,0,8
9,1.5,5,0.0,0,8
8,0.5,5,0.0,700,8
9,1.2,5,0.0,0,8
8,0.5,9,0.0,200,8
8,2.0,5,0.0,0,6
8,1.0,9,0.0,0,8
8,1.6,5,0.0,0,8
8,1.5,9,0.15,0,8
8,0.3,7,0.0,0,8
8,1.0,5,0.6,0,8
8,1.5,7,0.7,0,8
8,1.5,7,0.15,0,8
8,2.0,11,0.0,0,8
8,1.5,7,0.0,300,8
8,0.5,5,0.0,40,8
8,1.0,5,0.0,600,8
8,2.0,5,0.0,200,8
7,0.4,5,0.0,0,8
8,1.0,5,0.0,400,8
8,0.5,5,0.0,0,7
8,0.5,7,1.0,0,8
8,1.0,5,0.0,0,8
8,0.5,7,0.0,800,8
8,0.5,5,0.5,0,8
8,1.0,7,0.0,500,8
8,0.5,5,0.2,0,8
9,1.5,9,0.0,0,8
8,0.5,5,0.0,100,8
8,1.0,7,0.0,400,8
8,1.8,7,0.0,0,8
8,1.5,5,0.05,0,8
8,1.5,5,0.1,0,8
8,1.5,5,0.0,700,8
10,1.0,5,0.0,0,8
8,1.5,7,0.6,0,8
8,1.5,11,0.0,0,8
10,0.5,11,0.0,0,8
8,1.0,7,0.0,1000,8
8,1.0,7,0.3,0,8
8,1.6,5,0.0,0,8
10,3.0,5,0.0,0,8
8,1.0,11,0.0,0,8
8,0.5,9,0.7,0,8
10,1.6,5,0.0,0,8
8,1.5,7,0.0,700,8
8,2.2,11,0.0,0,8
6,1.2,5,0.0,0,8
8,1.0,5,0.6,0,8
8,0.6,11,0.0,0,8
8,1.5,5,0.4,0,8
8,1.5,5,0.0,700,8
8,0.5,5,0.0,1200,8
9,0.5,7,0.0,0,8
8,0.5,9,0.0,700,8
6,0.5,7,0.0,0,8
8,1.5,9,1.6,0,8
8,3.0,5,0.7,0,8
8,2.2,5,0.0,0,8
8,0.5,7,0.0,1200,8
8,0.5,5,0.0,1000,8
8,0.9,5,0.0,0,8
8,1.0,7,0.0,0,8
8,1.1,11,0.0,0,8
8,2.0,5,1.6,0,8
8,1.5,5,0.0,300,8
8,1.0,5,0.0,250,8
6,1.0,9,0.0,0,8
5,0.5,5,0.0,0,8
8,1.5,5,0.0,0,7
8,1.5,5,0.3,0,8
8,1.0,5,0.0,1000,8
8,0.5,5,0.0,1000,8
6,0.9,5,0.0,0,8
8,2.0,5,0.7,0,8
10,1.5,11,0.0,0,8
8,0.5,5,0.0,0,8
8,1.5,9,0.5,0,8
7,1.0,7,0.0,0,8
8,1.5,7,0.4,0,8
8,1.5,7,0.05,0,8
8,1.5,5,0.0,250,8
7,1.4,5,0.0,0,8
8,1.0,7,1.4,0,8
8,0.5,5,0.0,150,8
8,1.5,7,0.0,800,8
8,1.5,5,0.0,0,9
8,1.5,7,0.0,60,8
8,2.0,5,0.0,1200,8
8,1.0,5,0.0,150,8
8,1.0,5,0.0,450,8
8,0.5,7,0.0,150,8
8,1.5,5,1.4,0,8
8,1.5,7,0.1,0,8
8,2.0,5,0.0,0,4
6,0.5,11,0.0,0,8
8,0.5,7,0.15,0,8
8,1.0,7,0.2,0,8
8,2.0,5,0.0,300,8
8,0.5,5,0.0,600,8
9,0.3,5,0.0,0,8
8,1.0,5,0.0,0,1
8,1.0,5,0.0,0,6
7,0.5,9,0.0,0,8
8,0.5,5,0.0,200,8
8,0.5,5,0.0,0,9
6,3.0,5,0.0,0,8
8,0.5,7,0.1,0,8
6,1.5,5,0.0,0,8
8,1.5,9,0.3,0,8
8,0.5,5,0.0,200,8
8,1.5,5,0.6,0,8
8,1.0,5,0.2,0,8
6,2.0,5,0.0,0,8
8,2.0,5,0.0,20,8
8,2.0,5,0.5,0,8
5,1.5,11,0.0,0,8
8,1.0,5,0.0,200,8
6,0.8,5,0.0,0,8
8,1.5,9,0.0,500,8
8,1.0,5,0.0,0,7
7,0.7,5,0.0,0,8
8,0.3,5,0.0,0,8
8,0.7,9,0.0,0,8
8,0.5,5,0.0,0,8
8,1.5,9,0.0,350,8
8,1.0,7,0.6,0,8
8,0.5,7,0.0,600,8
8,0.5,5,1.8,0,8
8,1.0,5,0.0,60,8
8,0.5,5,0.0,500,8
8,1.0,7,0.0,100,8
8,1.5,5,0.3,0,8
7,1.0,5,0.0,0,8
8,1.0,7,1.8,0,8
8,1.0,5,1.8,0,8
8,0.5,7,0.0,200,8
8,0.5,7,1.2,0,8
7,0.5,5,0.0,0,8
7,1.2,5,0.0,0,8
8,0.5,5,0.0,700,8
8,2.0,5,0.0,500,8
8,1.5,9,2.0,0,8
8,0.5,9,0.0,600,8
8,2.0,5,0.0,40,8
8,0.5,5,0.7,0,8
8,1.4,5,0.0,0,8
8,1.5,5,0.0,600,8
7,1.5,9,0.0,0,8
8,1.5,9,0.0,1000,8
8,2.0,5,1.4,0,8
8,0.5,7,0.0,250,8
8,0.8,7,0.0,0,8
8,1.0,5,1.0,0,8
8,1.0,5,0.15,0,8
8,0.6,5,0.0,0,8
9,0.5,5,0.0,0,8
8,1.5,5,0.0,0,5
8,2.0,5,0.0,800,8
8,2.0,5,0.6,0,8
8,0.5,5,0.8,0,8
8,0.5,11,0.0,0,8
8,0.5,7,0.0,300,8
8,2.0,5,0.2,0,8
8,0.5,5,0.0,500,8
8,0.5,7,0.8,0,8
8,0.5,7,0.7,0,8
8,1.5,5,1.2,0,8
8,0.5,5,0.15,0,8
8,0.5,5,1.8,0,8
9,0.5,9,0.0,0,8
8,1.5,9,0.1,0,8
7,2.0,5,0.0,0,8
8,1.0,5,0.8,0,8
8,5.0,5,0.0,0,8
8,0.5,11,0.0,0,8
8,1.5,5,0.0,600,8
8,1.5,5,0.0,0,8
8,1.5,5,1.6,0,8
10,1.0,7,0.0,0,8
8,1.0,5,1.4,0,8
8,1.5,5,0.8,0,8
9,0.8,5,0.0,0,8
8,2.0,5,0.15,0,8
8,1.0,5,0.0,0,8
5,0.5,9,0.0,0,8
8,1.5,7,0.0,150,8
8,3.0,5,0.6,0,8
8,1.5,5,0.0,0,4
8,2.0,5,0.8,0,8
10,0.8,5,0.0,0,8
8,1.6,9,0.0,0,8
8,1.2,7,0.0,0,8
5,0.5,7,0.0,0,8
7,0.3,5,0.0,0,8
8,1.5,5,1.8,0,8
10,0.5,5,0.0,0,8
5,1.0,9,0.0,0,8
8,0.5,9,0.0,60,8
8,2.0,9,0.0,0,8
8,3.5,9,0.0,0,8
8,0.5,5,0.4,0,8
8,1.0,5,0.0,500,8
8,0.5,7,1.8,0,8
8,1.0,5,0.0,700,8
8,1.5,5,0.0,60,8
8,0.5,5,0.0,300,8
8,1.5,5,0.0,1200,8
8,1.0,5,0.0,500,8
8,0.5,5,0.0,0,4
8,3.0,7,0.0,0,8
8,1.0,5,0.0,300,8
8,1.0,5,1.2,0,8
8,1.5,5,0.0,800,8
8,0.5,5,0.8,0,8
8,1.5,7,0.2,0,8
8,2.0,5,0.05,0,8
10,5.0,5,0.0,0,8
8,1.2,5,0.0,0,8
10,0.9,5,0.0,0,8
8,1.5,9,0.0,800,8
8,3.0,9,0.0,0,8
8,0.5,5,0.9,0,8
8,1.5,7,0.0,20,8
9,1.0,5,0.0,0,8
8,0.5,5,0.5,0,8
8,0.5,5,0.0,150,8
8,1.0,5,0.0,20,8
8,1.5,7,0.0,250,8
9,0.5,11,0.0,0,8
10,1.5,5,0.0,0,8
8,1.2,9,0.0,0,8
8,1.0,7,0.8,0,8
8,0.5,7,0.05,0,8
8,1.5,5,0.0,40,8
8,2.0,5,0.0,450,8
8,0.5,7,0.0,40,8
8,1.5,7,0.0,100,8
8,1.5,11,0.0,0,8
8,1.0,7,0.0,800,8
10,0.5,7,0.0,0,8
8,0.7,5,0.0,0,8
7,1.5,7,0.0,0,8
8,1.5,9,1.8,0,8
8,2.0,5,0.0,400,8
8,1.0,7,1.0,0,8
8,0.8,5,0.0,0,8
9,1.4,5,0.0,0,8
8,1.5,5,0.5,0,8
9,0.6,5,0.0,0,8
8,1.0,5,1.8,0,8
8,3.0,5,1.4,0,8
8,0.4,7,0.0,0,8
6,0.5,5,0.0,0,8
8,1.0,7,0.0,300,8
8,1.0,7,0.0,1200,8
8,1.0,7,0.0,40,8
5,1.0,11,0.0,0,8
8,1.0,7,0.0,700,8
8,0.5,7,0.0,60,8
7,0.5,5,0.0,0,8
8,1.5,7,0.0,1200,8
8,1.0,5,0.9,0,8
8,0.7,5,0.0,0,8
8,3.5,11,0.0,0,8
10,1.5,7,0.0,0,8
8,1.8,5,0.0,0,8
8,1.5,5,1.0,0,8
7,1.5,5,0.0,0,8
7,1.0,11,0.0,0,8
10,2.0,5,0.0,0,8
6,1.5,7,0.0,0,8
8,0.5,9,0.0,100,8
8,1.5,5,0.0,250,8
8,0.5,5,1.2,0,8
8,1.0,7,0.9,0,8
8,1.0,7,0.15,0,8
8,2.0,5,1.8,0,8
8,2.0,5,0.0,0,5
8,2.0,5,0.0,0,1
8,0.3,5,0.0,0,8
8,1.5,9,0.7,0,8
8,1.0,5,1.6,0,8
8,0.5,5,0.0,0,1
7,0.9,5,0.0,0,8
8,2.5,5,0.0,0,8
8,0.3,11,0.0,0,8
8,1.5,5,0.0,500,8
7,0.8,5,0.0,0,8
8,1.0,5,2.0,0,8
6,1.0,7,0.0,0,8
8,1.5,9,0.0,250,8
8,0.5,5,0.0,250,8
10,1.5,5,0.0,0,8
8,2.0,5,0.0,1000,8
8,1.5,7,1.4,0,8
6,1.4,5,0.0,0,8
8,1.5,7,0.3,0,8
8,5.0,11,0.0,0,8
8,1.5,5,1.6,0,8
8,0.5,5,0.0,400,8
8,0.5,5,0.05,0,8
8,2.0,5,0.0,0,8
9,3.0,5,0.0,0,8
8,0.5,5,0.6,0,8
10,0.5,5,0.0,0,8
8,3.5,7,0.0,0,8
8,1.5,7,2.0,0,8
9,1.5,7,0.0,0,8
7,0.5,7,0.0,0,8
8,1.0,5,0.05,0,8
8,1.5,9,0.0,20,8
8,1.0,5,0.0,40,8
8,3.0,5,1.2,0,8
8,1.5,5,0.2,0,8
5,1.5,9,0.0,0,8
8,1.0,5,0.0,40,8
8,0.9,11,0.0,0,8
8,0.5,5,0.0,0,8
8,0.5,5,0.0,40,8
8,0.5,7,0.0,100,8
9,1.0,9,0.0,0,8
9,4.0,5,0.0,0,8
8,1.5,5,0.0,80,8
8,0.5,9,0.0,250,8
8,1.5,7,0.9,0,8
8,1.5,5,0.05,0,8
7,4.0,5,0.0,0,8
7,1.0,5,0.0,0,8
7,1.5,11,0.0,0,8
8,1.0,5,0.3,0,8
8,0.5,5,1.4,0,8
8,1.0,5,0.0,0,4
8,3.0,5,0.2,0,8
8,1.0,5,0.0,1200,8
8,0.5,5,0.0,0,5
8,0.5,5,0.0,350,8
8,1.5,5,0.0,100,8
8,1.5,9,0.4,0,8
8,3.0,5,0.05,0,8
8,2.0,5,0.3,0,8
8,1.5,9,1.0,0,8
8,1.5,5,0.0,0,8
9,0.7,5,0.0,0,8
8,0.5,9,2.0,0,8
8,1.5,5,1.0,0,8
8,1.0,5,0.0,60,8
8,1.5,7,1.0,0,8
8,1.5,5,0.0,400,8
8,3.0,5,0.4,0,8
8,1.5,5,0.15,0,8
9,1.0,7,0.0,0,8
8,3.0,5,0.3,0,8
8,1.5,5,2.0,0,8
8,1.0,5,0.0,100,8
8,0.5,7,0.0,1000,8
9,0.4,5,0.0,0,8
8,1.6,7,0.0,0,8
6,0.7,5,0.0,0,8
8,0.5,5,1.0,0,8
8,1.5,5,0.0,100,8
8,0.5,9,0.0,0,8
8,0.5,5,0.0,800,8
8,0.5,5,0.0,60,8
8,4.0,9,0.0,0,8
6,1.0,11,0.0,0,8
8,2.0,5,0.0,0,9
8,0.5,7,0.4,0,8
8,0.9,7,0.0,0,8
8,2.0,5,0.0,150,8
10,1.0,9,0.0,0,8
8,0.5,5,0.3,0,8
8,1.0,5,0.0,300,8
8,1.0,5,0.0,350,8
8,0.5,7,0.9,0,8
8,0.5,7,0.0,20,8
8,1.5,5,0.0,1200,8
8,3.0,5,0.15,0,8
8,0.5,5,0.05,0,8
8,1.5,5,0.0,500,8
8,1.4,11,0.0,0,8
8,2.0,5,0.0,100,8
8,1.5,5,0.0,350,8
8,2.0,7,0.0,0,8
8,1.5,9,0.6,0,8
8,1.1,7,0.0,0,8
8,0.5,7,1.4,0,8
8,2.0,5,0.4,0,8
8,1.5,5,0.5,0,8
8,1.5,5,1.2,0,8
8,0.5,7,0.0,0,8
8,1.5,5,0.1,0,8
8,0.5,5,1.6,0,8
9,0.9,5,0.0,0,8
8,0.5,5,0.0,600,8
8,1.5,5,1.4,0,8
8,1.5,5,0.9,0,8
9,1.5,11,0.0,0,8
8,0.5,9,0.0,0,8
8,0.7,11,0.0,0,8
8,0.6,7,0.0,0,8
8,1.5,5,0.0,350,8
8,0.5,5,0.0,1200,8
8,3.0,5,0.0,0,8
8,0.5,5,0.0,450,8
7,1.6,5,0.0,0,8
8,0.5,5,0.0,0,3
8,0.5,5,0.0,250,8
8,0.5,7,1.6,0,8
8,1.0,7,0.0,200,8
8,2.0,5,0.1,0,8
8,0.5,5,2.0,0,8
8,1.5,9,0.9,0,8
8,1.5,5,0.0,40,8
8,1.0,7,0.4,0,8
8,1.5,9,0.0,100,8
8,0.8,5,0.0,0,8
8,1.5,7,0.8,0,8
8,0.5,7,0.0,500,8
8,0.5,9,1.2,0,8
8,0.4,5,0.0,0,8
8,1.0,7,0.05,0,8
8,0.7,7,0.0,0,8
